epoch,truth,pred_v22_base,pred_ruleb_raw,pred_ruleb_core_a,pred_ruleb_core_b,pred_ruleb_core_c,pred_ruleb_core_a_bear,pred_ruleb_core_a_bull,trigger_ruleb_raw,trigger_ruleb_core_a,trigger_ruleb_core_b,trigger_ruleb_core_c,trigger_ruleb_core_a_bear,trigger_ruleb_core_a_bull,override_help_class_ruleb_raw,override_help_class_ruleb_core_a,override_help_class_ruleb_core_b,override_help_class_ruleb_core_c,override_help_class_ruleb_core_a_bear,override_help_class_ruleb_core_a_bull,override_side_class_ruleb_raw,override_side_class_ruleb_core_a,override_side_class_ruleb_core_b,override_side_class_ruleb_core_c,override_side_class_ruleb_core_a_bear,override_side_class_ruleb_core_a_bull,reason_ruleb_raw,reason_ruleb_core_a,reason_ruleb_core_b,reason_ruleb_core_c,reason_ruleb_core_a_bear,reason_ruleb_core_a_bull,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_persist_2of3,ruleb_warn_count_3,fast_alt_3epoch,fs_disagree_count_3,phase_disagree_count_3,polarity_inv_count_3,hinge_flip_count_3,energy_flip_count_3,width_rebound_pattern_3,width_monotonic_collapse_3,osc_core_phase,osc_core_fs,osc_core_fastalt,osc_core_count,osc_core_a,osc_core_b,osc_core_c,oscillation_score_v24,oscillation_warning_v24,fan_width_velocity,fan_energy_total,energy_delta,trigger_reason,trigger_detail
321180,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.6058995270068408,0.916359432884676,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,114.64324666731407,2.041368558173417,-4.363634594072209,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=1.6059,abs_hinge=0.9164,transition=2"
321181,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2741919680975115,0.3927926111624971,1,0,0,1,1,2,2,0,0,1,0,0,1,1,1,3,1,1,1,4,1,27.326750259060645,1.915512766723623,-0.1258557914497942,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.2742,abs_hinge=0.3928,transition=1"
321182,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,4.271969568191707,0.2469541822876371,0,0,0,1,0,2,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-180.74303340176996,6.812231524278104,4.896718757554481,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=4.2720,abs_hinge=0.2470,transition=0"
321185,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.57986657942638,1.0,2,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,4,1,-203.64421050820965,3.3777647215920297,-6.893899053116911,ruleb_raw,"phase3=1,fs3=1,fast_alt=1,core_count=1,slow=2.5799,abs_hinge=1.0000,transition=2"
321186,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.9686123409737772,0.2129735985474194,1,1,1,2,0,2,1,2,0,2,1,0,0,1,0,1,0,0,0,4,1,31.58497945217823,3.974908975826111,0.5971442542340815,ruleb_raw,"phase3=1,fs3=2,fast_alt=0,core_count=1,slow=1.9686,abs_hinge=0.2130,transition=1"
321186,Bear,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,BAD_NEUTRALIZE_RIGHT_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,BAD_SUPPRESS_RIGHT_BEAR,,,,,,ruleb_raw|side=both|slow=1.9949|abs_hinge=0.2108|transition=1|phase3=1|fs3=2|fast_alt=0|core_count=1,,,,,,1.994928927382716,0.210832087757578,1,1,1,3,0,2,1,2,0,2,0,0,0,1,0,1,0,0,0,3,1,49.12752367496432,5.943570498602639,1.9686615227765283,ruleb_raw,"phase3=1,fs3=2,fast_alt=0,core_count=1,slow=1.9949,abs_hinge=0.2108,transition=1"
321188,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.5152713386487449,0.42196178557606,1,1,1,3,0,2,1,2,0,2,0,0,0,1,0,1,0,0,0,3,1,-130.72370889798913,4.410227073665737,-1.533343424936902,ruleb_raw,"phase3=1,fs3=2,fast_alt=0,core_count=1,slow=1.5153,abs_hinge=0.4220,transition=1"
321189,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,,ruleb_raw|side=both|slow=1.7458|abs_hinge=0.1897|transition=1|phase3=1|fs3=1|fast_alt=0|core_count=0,,,,,,1.745798753163399,0.1896690382169991,1,1,1,3,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,3,1,77.59275710354268,3.619782517183921,-0.7904445564818166,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=1.7458,abs_hinge=0.1897,transition=1"
321195,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.184426185627672,1.0,2,1,0,1,0,2,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-31.538536711668712,3.350926805913332,-2.610576387573019,ruleb_raw|osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=2.1844,abs_hinge=1.0000,transition=2"
321195,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.8519877725630067,0.196844889896804,1,0,0,1,0,3,3,0,0,2,1,0,1,1,0,2,1,1,0,4,1,78.61159447049431,3.5915285148803378,0.24060170896700583,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.8520,abs_hinge=0.1968,transition=1"
321196,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.7440737586039177,0.922042775364951,1,0,0,1,0,2,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,-67.15790192779968,1.324865414399028,-2.26666310048131,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.7441,abs_hinge=0.9220,transition=1"
321196,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.005688176928743,0.2999427204371893,1,1,0,1,1,2,2,0,0,3,0,0,1,1,1,3,1,1,1,4,1,-1.746417970978655,4.991647835400727,3.666782421001699,ruleb_raw|osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=1.0057,abs_hinge=0.2999,transition=1"
321199,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.0858164669389223,0.1913442839233703,2,1,0,1,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,2,1,14.18487501659547,4.389194667521224,2.4875271360579063,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=1.0858,abs_hinge=0.1913,transition=2"
321200,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.878548991635398,1.0,2,1,1,2,0,2,2,2,0,3,0,0,1,1,0,2,1,1,0,4,1,-20.98483776395733,2.705884459477602,-1.683310208043622,ruleb_raw|osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.8785,abs_hinge=1.0000,transition=2"
321201,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4861358914331504,0.4631292493788772,1,0,1,2,0,3,3,1,0,3,0,0,1,1,0,2,1,1,0,4,1,-79.60993399050494,3.685190722655534,0.9793062631779321,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.4861,abs_hinge=0.4631,transition=1"
321202,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.8527615185848845,1.0,2,1,1,2,0,2,2,1,0,2,0,0,1,1,0,2,1,1,0,4,1,110.8771476920083,4.41270396193795,0.7275132392824162,ruleb_raw|osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.8528,abs_hinge=1.0000,transition=2"
321218,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.8703802479485605,0.2510795344345805,1,1,0,1,1,1,1,1,0,2,0,1,0,0,1,1,0,0,0,3,1,-30.171701725994357,4.605031561890428,1.803015298954051,ruleb_raw,"phase3=1,fs3=1,fast_alt=1,core_count=1,slow=1.8704,abs_hinge=0.2511,transition=1"
321219,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3082224199406482,0.1449774727478928,1,0,0,1,1,1,2,0,0,2,0,0,1,0,1,2,1,0,1,3,1,105.3128950674436,2.2585140282699285,-2.3465175336204993,osc_core_a|osc_core_c,"phase3=2,fs3=1,fast_alt=1,core_count=2,slow=0.3082,abs_hinge=0.1450,transition=1"
321220,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6058538850593322,0.0843161359194661,0,0,0,1,1,2,2,0,0,2,1,0,1,1,1,3,1,1,1,5,1,-70.01576731758541,2.3352210668326734,0.07670703856274486,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.6059,abs_hinge=0.0843,transition=0"
321223,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2830899700384179,0.2512226919751823,0,0,0,0,1,2,1,0,0,3,1,0,0,1,1,2,1,0,1,4,1,9.718995091752731,1.5914841794328822,-0.7437368873997912,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.2831,abs_hinge=0.2512,transition=0"
321223,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5544522051168315,0.1440657911747005,1,0,0,0,1,3,1,0,0,3,0,0,0,1,1,2,1,0,1,3,1,2.5780996009416413,2.285997913993924,0.6945137345610419,osc_core_a|osc_core_c,"phase3=1,fs3=3,fast_alt=1,core_count=2,slow=0.5545,abs_hinge=0.1441,transition=1"
321223,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6523633313499886,0.1165682644220956,0,0,0,0,1,2,1,0,0,2,0,0,0,1,1,2,1,0,1,3,1,-16.326084729880677,4.048652176848918,1.7626542628549942,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.6524,abs_hinge=0.1166,transition=0"
321227,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1863591119308694,0.3844987096955293,1,0,0,0,1,2,2,0,0,1,1,0,1,1,1,3,1,1,1,5,1,22.188754321774468,0.8713642649472604,-1.3378226723689295,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.1864,abs_hinge=0.3845,transition=1"
321229,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6493649733383791,0.3323932083048969,1,0,0,0,1,2,2,0,0,2,1,0,1,1,1,3,1,1,1,5,1,143.77599991075112,2.595178526322343,-5.17534436995993,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.6494,abs_hinge=0.3324,transition=1"
321230,Bear,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,BAD_NEUTRALIZE_RIGHT_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,BAD_SUPPRESS_RIGHT_BEAR,,,,,,ruleb_raw|side=both|slow=2.1674|abs_hinge=0.3745|transition=1|phase3=1|fs3=1|fast_alt=0|core_count=0,,,,,,2.167359932764157,0.3744731433445593,1,1,0,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,144.2236998984445,6.654064754642604,4.058886228320262,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=2.1674,abs_hinge=0.3745,transition=1"
321231,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.1353045328742155,0.1451846358297214,1,0,0,1,0,2,2,1,0,3,0,0,1,1,0,2,1,1,0,4,1,-163.58876027926453,4.88076851547703,-1.7732962391655747,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.1353,abs_hinge=0.1452,transition=1"
321234,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.0394933024490456,0.0652866883672665,1,0,0,0,1,2,0,1,0,3,0,0,0,1,1,2,1,0,1,4,1,149.09946940811642,5.392693210798825,3.257376449993899,osc_core_a|osc_core_c,"phase3=0,fs3=2,fast_alt=1,core_count=2,slow=2.0395,abs_hinge=0.0653,transition=1"
321234,Bull,Bear,Neutral,Neutral,Bear,Neutral,Neutral,Bear,1,1,0,1,1,0,GOOD_NEUTRALIZE_WRONG_BASE,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,GOOD_NEUTRALIZE_WRONG_BASE,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,GOOD_SUPPRESS_WRONG_BEAR,,GOOD_SUPPRESS_WRONG_BEAR,GOOD_SUPPRESS_WRONG_BEAR,,ruleb_raw|side=both|slow=1.8311|abs_hinge=0.7937|transition=2|phase3=0|fs3=2|fast_alt=1|core_count=2|oscA|oscC,ruleb_core_a|side=both|slow=1.8311|abs_hinge=0.7937|transition=2|phase3=0|fs3=2|fast_alt=1|core_count=2|oscA|oscC,,ruleb_core_c|side=both|slow=1.8311|abs_hinge=0.7937|transition=2|phase3=0|fs3=2|fast_alt=1|core_count=2|oscA|oscC,ruleb_core_a_bear|side=bear|slow=1.8311|abs_hinge=0.7937|transition=2|phase3=0|fs3=2|fast_alt=1|core_count=2|oscA|oscC,,1.831069725421912,0.793730193545626,2,1,0,1,1,2,0,2,0,3,0,0,0,1,1,2,1,0,1,4,1,-31.61250585768721,3.4981122072003927,-1.8945810035984323,ruleb_raw|osc_core_a|osc_core_c,"phase3=0,fs3=2,fast_alt=1,core_count=2,slow=1.8311,abs_hinge=0.7937,transition=2"
321236,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4086244959034957,1.0,2,0,0,1,0,2,2,1,0,1,0,0,1,1,0,2,1,1,0,4,1,44.047822192529566,1.6405914961560484,-1.4010756955522083,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.4086,abs_hinge=1.0000,transition=2"
321237,Bear,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.2809519037273276,0.0020383301530664,1,0,0,0,0,2,2,1,0,1,0,0,1,1,0,2,1,1,0,4,1,77.863950354993,4.718742727516656,3.078151231360607,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.2810,abs_hinge=0.0020,transition=1"
321247,Bear,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,BAD_NEUTRALIZE_RIGHT_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,BAD_SUPPRESS_RIGHT_BEAR,,,,,,ruleb_raw|side=both|slow=1.0225|abs_hinge=0.2769|transition=1|phase3=0|fs3=0|fast_alt=0|core_count=0,,,,,,1.0225111967756677,0.2768523311715466,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,35.54764083508053,5.122541876497053,2.338332085950242,ruleb_raw,"phase3=0,fs3=0,fast_alt=0,core_count=0,slow=1.0225,abs_hinge=0.2769,transition=1"
321251,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.7269869283500157,0.1537727396371114,1,0,0,0,1,2,2,1,0,1,0,0,1,1,1,3,1,1,1,5,1,-69.51130200333137,2.0516474259675306,-0.08122792795256828,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.7270,abs_hinge=0.1538,transition=1"
321255,Bull,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3946324580156215,0.1015225151582658,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,80.31869895529235,2.2613043213568744,0.20965689538934384,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3946,abs_hinge=0.1015,transition=0"
321280,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3492360587879375,0.7580982256583734,2,0,0,0,0,2,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-3.817858261158108,1.4317058509623166,1.0455468561649468,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3492,abs_hinge=0.7581,transition=2"
321281,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.8448389224740822,0.2248187729742173,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,-59.966337848920375,3.46497075399202,2.0332649030297034,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.8448,abs_hinge=0.2248,transition=0"
321284,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1557789117487118,0.3973975171718676,1,0,0,0,1,2,2,0,0,1,1,0,1,1,1,3,1,1,1,5,1,16.00749637185072,0.2959258066675829,-0.34759658830626,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.1558,abs_hinge=0.3974,transition=1"
321285,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2380585646460531,0.7528154762203941,2,0,0,0,0,3,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-11.80172413107357,1.8997052439608524,1.6037794372932694,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.2381,abs_hinge=0.7528,transition=2"
321286,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3472823765860084,0.3369251621019907,0,0,0,0,0,3,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,31.586195126961684,1.1211968431307469,-0.7785084008301055,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.3473,abs_hinge=0.3369,transition=0"
321287,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.490700921207463,0.1576981494516562,0,0,0,0,1,3,1,0,0,3,0,0,0,1,1,2,1,0,1,3,1,50.05831604692503,3.792704970423074,2.671508127292327,osc_core_a|osc_core_c,"phase3=1,fs3=3,fast_alt=1,core_count=2,slow=1.4907,abs_hinge=0.1577,transition=0"
321288,Bear,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4213379191096464,0.209019647497774,1,0,0,0,1,2,0,1,0,3,0,0,0,1,1,2,1,0,1,4,1,-54.01592829344736,0.8301488006163709,-2.962556169806703,osc_core_a|osc_core_c,"phase3=0,fs3=2,fast_alt=1,core_count=2,slow=0.4213,abs_hinge=0.2090,transition=1"
321294,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.2045667255206354,1.0,2,1,0,1,1,2,2,0,0,3,0,0,1,1,1,3,1,1,1,4,1,32.85791087742837,3.0737737369490787,2.5178242233560013,ruleb_raw|osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=1.2046,abs_hinge=1.0000,transition=2"
321295,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.3315735538872104,0.2479328444762653,0,0,0,1,0,2,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-96.16535201889928,3.359198482539796,0.28542474559071707,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.3316,abs_hinge=0.2479,transition=0"
321296,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2937095101387967,0.125075724048262,1,0,0,1,0,2,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,58.37997224151332,0.8726494180027657,-2.48654906453703,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.2937,abs_hinge=0.1251,transition=1"
321304,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,,ruleb_raw|side=both|slow=1.4339|abs_hinge=0.2392|transition=1|phase3=0|fs3=1|fast_alt=1|core_count=1,,,,,,1.4339076306314382,0.2391922753233023,1,1,0,1,1,1,0,1,0,2,0,0,0,0,1,1,0,0,0,3,1,131.89142111249384,4.748911750368279,3.4570962557518214,ruleb_raw,"phase3=0,fs3=1,fast_alt=1,core_count=1,slow=1.4339,abs_hinge=0.2392,transition=1"
321311,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4373586117490049,1.0,2,0,0,0,0,3,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,40.78824177074421,1.2890682956240198,-0.10269767283716669,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.4374,abs_hinge=1.0000,transition=2"
